,Unnamed: 0,Review_ID,URL,Brand,Variety,Style,Country,Stars,Top Ten,Blurb
47,47,3426,https://www.theramenrater.com/2020/02/20/3426-one-culture-foods-taiwanese-beef-noodle-united-states/,One Culture Foods,Taiwanese Beef Noodle,Cup,United States,3.75,,"Finished (click to enlarge). Added Lao Ga Ma Chili Crisp, Salad Cosmo mung bean sprouts, spring onion, sauteed beef, and sesame seeds. Honestly, this was pretty decent, however wasn’t really up to par with the name to be honest. It just was missing something and really was an ingredient or two shy from reminding me more of pho. But as with the chicken variety, the name seemed off but the product was alright. 3.75 out of 5.0 stars.  EAN bar code"
48,48,3425,https://www.theramenrater.com/2020/02/18/3425-nissin-u-f-o-chow-mein-noodles-spicy-beef-artificial-flavor-hong-kong/,Nissin,U.F.O. Chow Mein Noodles Spicy Beef Artificial Flavour,Tray,Hong Kong,4,,"Finished (click to enlarge). Added sauteed beef, sesame seeds, spring onion, and Salad Cosmo mung bean sprouts. The noodles were of good quality – thin and nice mouthfeel – not spongy. The flavor was a mildly spicy beef – mild enough my daughter could tolerate them. All in all a nice one. 4.0 out of 5.0 stars.  EAN bar code 4897878290079."
49,49,3424,https://www.theramenrater.com/2020/02/15/3424-takamori-kosan-butter-soy-sauce-spaghetti-japan/,Takamori,Butter & Soy Sauce Spaghetti,Pack,Japan,4.25,,"Finished (click to enlarge). Added white onion, spring onion, chashu, and chili flake. Noodles have a nice gauge and great fresh chew to them. The flavor is as advertised – a kind of salty soy with a hint of sweet and then a little butteriness. All in all enjoyable and hearty. 4.25 out of 5.0 stars.  JAN bar code 4901726050163."
50,50,3423,https://www.theramenrater.com/2020/02/14/3423-mi-abc-mi-instan-vegetable-flavour-indonesia/,ABC,Mi Instant Vegetable Flavor,Pack,Indonesia,3.5,,"Finished (click to enlarge). Added tofu puff, Salad Cosmo mung bean sprouts, coriander, spring onion, white onion, and Lao Gan Ma Chili Crisp. Noodles came out nicely, and worked well with the broth. The broth was with a light oiliness and lime flavor which was very good. 3.5 out of 5.0 stars. EAN bar code 8992388144020."
51,51,3422,https://www.theramenrater.com/2020/02/13/3422-maruchan-qtta-tomato-cheese-cream-ramen-japan/,Maruchan,QTTA Tomato Cream Cheese Ramen,Cup,Japan,3.5,,"Finished (click to enlarge). Added spring onion and pepper flake. These weren’t bad, just incredibly weird and I respect that. Broad, flat noodles with a slight rubberiness meets a broth of cheap party pizza. I dunno – it had a kind of charm to it. 3.5 out of 5.0 stars.  JAN bar code 4901990364171."
52,52,3421,https://www.theramenrater.com/2020/02/12/3421-samyang-foods-aloha-bowl-noodle-soup-spicy-beef-flavour-south-korea/,Samyang Foods,Aloha Bowl Noodle Soup Spicy Beef Flavor,Bowl,South Korea,4,,"Finished (click to enlarge). Added sauteed beef, narutomaki, egg yolk, spring onion, pepper flake, and Salad Cosmo mung bean sprouts. The noodles hydrated adequately in the time alotted. The broth is just great – salty, spicy , beefy. Exactly what I expected and a nice bowl. 4.0 out of 5.0 stars.  EAN bar code 8801073212015."
53,53,3420,https://www.theramenrater.com/2020/02/11/3420-shun-savory-dried-noodles-hot-sour-china/,Shun Savory,Dried Noodles Hot & Sour,Pack,China,4,,"Finished (click to enlarge). Added beef sauteed with soy sauce, Salad Cosmo mung bean sprouts, spring onion. Noodles were good – soft and thin. The broth was a wallop of Sichuan peppercorn and black vinegar infused madness. I mean it tastes like something that’s mad at you. That being said, it’s excellent in quality – I mean, not my favorite but definitely authentic. 4.0 out of 5.0 stars.  EAN bar code 6971913320049."
54,54,3419,https://www.theramenrater.com/2020/02/10/3419-menraku-restaurant-style-ramen-shoyu-tonkotsu-taste-japan/,Menraku,"Restaurant Style Ramen ""Shoyu Tonkotsu"" Taste",Pack,Japan,3.5,,"Finished (click to enlarge). Added chashu, narutomaki, shichimi, negi, tamago, Salad Cosmo mung bean sproutsm enokitake, and Lao Gan Ma fried chili in oil. The noodles were odd; they reminded me of egg noodles. The broth had more of a hearty chicken flavor than anything. The authenticity just wasn’t there to me and this disappointed. If it was called anything but what it was called I would have loved it, but what it imparts from the title is a different flavor profile altogether. Despite this, it’s tasty. 3.5 out of 5.0 stars.  EAN bar code 4902663013655."
55,55,3418,https://www.theramenrater.com/2020/02/09/3418-nissin-miojo-lamen-hot-sabor-calabresa-brazil/,Nissin,Miojo Lamen Hot Sabor Calabresa,Pack,Brazil,3.75,,"Finished (click to enlarge). Noodles came out thick and giving – plump and happy. Broth was like a soup of kielbasa – kind of smoky and salty, but not spicy at all that I could detect. If you’re looking for heat, this isn’t the kitchen for you. However, it tastes pretty good and I think would be complimented with some kielbasa and possibly a dollop of sour cream. 3.75 out of 5.0 stars. EAN bar code 7891079011485."
56,56,3417,https://www.theramenrater.com/2020/02/08/3417-one-culture-foods-chinese-chicken-noodle-united-states/,One Culture Foods,Chinese Chicken Noodle,Cup,United States,3.75,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, spring onion, soft egg, baked chicken, shichimi, narutomaki, and Lao Gan Ma fried chili in oil. Kind of a yellow noodle in this one – just without the backbone and chew of one – these tend to be on the softer side. The broth is interesting and surprising to me to say that it kind of leans towards having too much of a ginger side to it – and I like ginger a lot. 3.75 out of 5.0 stars. UPC bar code 856615007039."
57,57,3416,https://www.theramenrater.com/2020/02/07/3416-%d7%98%d6%b8%d7%a2%d6%b4%d7%99%d7%9d-taim-thai-noodles-chicken-flavored-israel/,Taim,Thai Noodles Chicken Flavored,Cup,Israel,3.5,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, baked chicken, spring onion, and chili flake. This is what I expected from this private labale variety from China at the outset. A thin noodle with a soft tooth and slight crumble as the others, but the broth in this one is the winner of the trio. It has a nice chicken flavor which isn’t overly salty and a definite comfort food umami to it. 3.5 out of 5.0 stars. EAN bar code 7290010176212."
58,58,3415,https://www.theramenrater.com/2020/02/06/3415-%d7%98%d6%b8%d7%a2%d6%b4%d7%99%d7%9d-taim-thai-noodles-chinese-seasoning-israel/,Taim,Thai Noodles Chinese Seasoning,Cup,Israel,2,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, enokitake, soft egg, , spring onion, and Sichuan pepper powder. The noodles as with the last variety are identical with a light chew, thin gauge and slight crumble. The flavor of the broth has shiitake notes and just didn’t marry to the noodle as well. They didn’t even argue. 2.0 out of 5.0 stars. EAN bar code 7290010176243."
59,59,3414,https://www.theramenrater.com/2020/02/05/3414-taim-beef-israel/,Taim,Thai Noodles Beef Flavored,Cup,Israel,3.5,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, spring onion, sesame seed, Sichuan peppe powder, and beef strips sauteed in soy sauce. The noodles are light and this with a bit of a crumble. The broth’s flavor is pretty good – a salty beef affair with sporadically occurring vegetables, which hydrated adequately. 3.5 out of 5.0 stars. EAN bar code 7290010176229."
60,60,3413,https://www.theramenrater.com/2020/02/03/3413-shin-horng-hons-dry-noodles-traditional-sichuan-chilli-flavor-taiwan/,Shin Horng,Hon's Dry Noodles Traditional Sichuan Chilli Flavor,Pack,Taiwan,5,,"Finished (click to enlarge). Added chashu, soft egg, fried garlic, spring onion, and chili flake. Noodles were great – nice chew and gauge. The flavor was a gentle level of spiciness and a savoriness which was fitting. This one included spring onion which was nice. 5.0 out of 5.0 stars.  EAN bar code 4710575369568."
61,61,3412,https://www.theramenrater.com/2020/02/02/3412-kang-shi-fu-artificial-beef-with-sauerkraut-flavour-united-states/,Kang Shi Fu,Artificial Beef With Sauerkraut Flavour,Bowl,United States,3.5,,"Finished (click to enlarge). Added boiled beef, spring onion, Salad Cosmo mung bean sprouts. Noodles came out well enough. Broth was a back and forth between a salty beef and then the acidity of pickled cabbage. Pickled cabbage was of decent quality. 3.5 out of 5.0 stars. EAN bar code 6166391015468."
62,62,3411,https://www.theramenrater.com/2020/02/01/3411-sapporo-ichiban-miso-ramen-japan/,Sapporo Ichiban,Miso Ramen,Cup,Japan,4,,"Finished (click to enlarge). Added chashu, Salad Cosmo mung bean sprouts, egg, sesame seed and shichimi. Noodles were better than expected. Broth was savorty and augmented with lots of bits which were tasty. 4.0 out of 5.0 stars.  JAN bar code 4901734033998."
63,63,3410,https://www.theramenrater.com/2020/01/31/3410-wei-lih-spicy-vegan-noodle-taiwan/,Wei Lih,Spicy Vegan Noodle,Bowl,Taiwan,4,,
64,64,3409,https://www.theramenrater.com/2020/01/31/3409-nissin-asahikawa-hokkaido-shoyu-ramen-japan/,Nissin,Asahikawa Hokkaido Shoyu Ramen,Pack,Japan,2,,"Finished (click to enlarge). Added cashu, soft egg, Salad Cosmo mung bean sprouts, narutomaki, chili oil, nanami togarashi, negi. Well, I did find the noodles to my liking. This is a really dark broth on this shoyu and has a strong seaweed bump to it. It had so much promise but I just couldn’t jump for joy, or for anything. 2.0 out of 5.0 stars.  JAN bar code 4902105901496."
65,65,3408,https://www.theramenrater.com/2020/01/31/3408-sichuan-baijia-hong-you-mian-pi-china/,Sichuan Baijia,Hong You Mian Pi,Bowl,China,3.5,,"Finished (click to enlarge). Added soft egg, Salad Cosmo mung bean sprouts, sauteed beef, spring onion, and tofu puff. The broad noodle was excellent – went for the full 6 minutes and it worked well. Flavor was that of oily Sichuan pepper and black vinegar – grating on the soul, however fleshing out the fascination bone. 3.5 out of 5.0 stars.  EAN bar code 6926410330763."
66,66,3407,https://www.theramenrater.com/2020/01/31/3407-vifon-viet-cuisine-asian-style-instant-noodle-with-mushroom-vietnam/,Vifon,Viet Cuisine Asian Style Instant Noodle With Mushroom,Tray,Vietnam,2,,"Finished (click to enlarge). Added spring onion, Salad Cosmo mung bean sprouts, and chili flake. Noodles hydrated well enough. The flavor wasn’t horrible. The mushroom were of slight variations and texture wise was like a bowl of noodles with slugs on top. 2.0 out of 5.0 stars.  UPC bar code 851683006106."
67,67,3406,https://www.theramenrater.com/2020/01/31/3406-street-noodles-teriyaki-united-states/,Street Noodles,Teriyaki,Box,United States,3.5,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, spring onion, pickled ginger, chili flake, & fried onion. Noodles came out of the microwave well enough – however even though these tasted good, comparing them to teriyaki was akin to comparing them with the texture and flavor of Welsh Rarebit. Th flavor was basically a sweet and slightly citrus sauce – akin to sweet and sour really. Myriad black sesame seeds festooned the noodlescape. Not teriyaki, however not bad. 3.5 out of 5.0 stars."
68,68,3405,https://www.theramenrater.com/2020/01/30/3405-maruchan-dining-soymilk-sesame-miso-ramen-japan/,Maruchan,Dining Soymilk Sesame Miso Ramen,Bowl,Japan,4,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, spring onion, habanero curry powder, chili flake, sesame seed, chashu, and soft egg. Noodle has a thick gauge but the softness of a thinner noodle which worked well for mouthfeel. The broth is a sesame and miso taste on the saltier side. Soymilk gives it that little extra body. 4.0 out of 5.0 stars.   JAN bar code 4901990363723."
69,69,3404,https://www.theramenrater.com/2020/01/29/3404-nongshim-big-gomtang-instant-noodle-soup-mix-south-korea/,Nongshim,Big Gomtang Instant Noodle Soup Mix,Bowl,South Korea,5,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, spring onion, and chili flake. The noodle came out of the microwave very well – nice gauge to it with a flat edge. The broth was a kind of buttery beefy hearty affair which had that nice warm stick-to-your-ribs comfort feel. Truly delightful and perfect for the winter months. 5.0 out of 5.0 stars.  UPC bar code 031146048427."
70,70,3403,https://www.theramenrater.com/2020/01/28/3403-maruchan-cold-bukkake-tanuki-soba-japan/,Maruchan,Cold Bukkake Tanuki Soba,Bowl,Japan,3.5,,"Finished (click to enlarge). Added spring onion, soft egg, shichimi togarashi, sesame seed, and Salad Cosmo mung bean sprouts. Noodles are buckwheat and the cold rinses give them a little sturdier chew. They go well with the sauce which has a kind of bacon grease hit to it. Included kamaboko and tempura bits do well. 3.5 out of 5.0 stars.  JAN bar code 4901990363518."
71,71,3402,https://www.theramenrater.com/2020/01/27/3402-shun-savory-dried-chongqing-noodles-china/,Shun Savory,Dried Chongqing Noodles,Pack,China,3.75,,"Finished (click to enlarge). Added chashu, soft egg, black sesame seed, spring onion, and Salad Cosmo mung bean sprouts. Noodles are soft and light – very nice here. The broth has a strong hit of Sichuan pepper and the broth has an acrid bump – and it works. Bright flavor buzzes along well. 3.75 out of 5.0 stars.  EAN bar code 6971913320032."
72,72,3401,https://www.theramenrater.com/2020/01/26/3401-star-anise-foods-vietnamese-pho-noodle-soup-bowl-creamy-coconut-united-states/,Star Anise Foods,Pho Noodle Soup Bowl Creamy Coconut,Cup,United States,0.25,,"Finished (click to enlarge). Added coriander, sesame seed, and chili flake. The rice noodles were a little underdone, but a few more seconds and a good churn and they were done. The broth had little to no flavor, and was overly oily. It didn’t scream creamy coconut to me, although I did see what they were talking about. Just wasn’t something I enjoyed, and I wanted to. 0.25 out of 5.0 stars.  UPC bar code 854775003185."
73,73,3400,https://www.theramenrater.com/2020/01/25/3400-edo-kumamoto/,EDO Pack,Kumamoto Flavour Noodles,Cup,Hong Kong,1,,"Finished (click to enlarge). Added a lonely slice of narutomaki. The noodles were a little on the not totally done side of the stick. The broth was somewhat tasty – a kind of spicy and soy thing going on, however Kumamoto is the home of tonkotsu, so this seemed very out of place. I dunno. It just was one I’m not at all enthusiastic about. 1.0 out of 5.0 stars.  EAN bar code 4895058314317."
74,74,3399,https://www.theramenrater.com/2020/01/25/3399-ina-pan-mee-goreng-dried-chilli-shrimp-flavour-malaysia/,Pan Mee,Goreng Dried Chili Shrimp Flavour,Pack,Malaysia,5,,"Finished (click to enlarge). Added shrimp, coriander, spring onion, fried onion, Salad Cosmo mung bean sprouts, sesame seeds, Dua Belibis, and a slice of dried persimmon. The noodles are nice – gauge and chew are good. The flavor is a nicely spicy strong shrimp hit Malaysian style. Was delicious and very happy. 5.0 out of 5.0 stars.  EAN bar code 9555123500742."
75,75,3398,https://www.theramenrater.com/2020/01/25/3398-paldo-king-lid-ramen-noodle-soup-south-korea/,Paldo,King Lid Ramen Noodle Soup,Pack,South Korea,5,,"Finished (click to enlarge). Added Salad Cosmo mung bean sprouts, spring onion, processed cheese, raw egg yolk, chili flake, and sesame seeds. The noodles are thick with a nice chew. Married perfectly with the broth which has a little heat and a nice, rich flavor. Exactly what I’m looking for in a ramyun. 5.0 out of 5.0 stars.  EAN bar code 8809296884644."
76,76,3397,https://www.theramenrater.com/2020/01/24/33977-nissin-myojo-cremoso-carne-com-chilli-brazil/,Nissin Miojo,Cremoso Carno Com Chili,Pack,Brazil,2,,"Finished (click to enlarge). Added a single leaf section of cilantro. Noodles are nice and plump – I liked them. The broth/sauce was alright, but it just tasted like a little of the stuff you get in Beanee Weenie – just didn’t say meat and spice to me whatsoever. 2.0 out o 5.0 stars.  EAN bar code 7891079013236."
77,77,3396,https://www.theramenrater.com/2020/01/23/3396-samyang-foods-cham-ramen-big-bowl-south-korea/,Samyang Foods,Cham Ramen Big Bowl,Bowl,South Korea,2.25,,"Finished (click to enlarge). Added egg, sesame seed, chili flake, green onion, and Salad Cosmo mung bean sprouts. The whole instruction to microwave didn’t work at all for me – perhaps the water’s initial temperature was’t right but I think after 4 minutes it as done. Noodles were pretty good. Soup was a kind of slightly fishy salty thing with lots of egg bits and chives. It just didn’t appeal to me really – not like Samyang’s other varieties I enjoy thoroughly. 2.25 out of 5.0 stars.  EAN bar code 8801073211759."
78,78,3395,https://www.theramenrater.com/2020/01/22/3395-maruchan-akai-kitsune-yakiudon-japan/,Maruchan,Akai Kitsune Yakiudon,Tray,Japan,4,,"Finished (click to enlarge). Added spring onion, nanami togarashi, tempura, and sesame seed. The udon was very soft. Flat and broad. Flavor was that of kitsune udon – bonito, sweet, and salty. Included tofu was a nice touch. Unfortunately, this is still a flavor profile I can’t get with these days… I will say once garnished I liked it better, but I don’t consider garnish in the final review scoring. 2.0 out of 5.0 stars.  JAN bar code 4901990363433."
79,79,3394,https://www.theramenrater.com/2020/01/21/3394-nissin-top-ramen-soy-sauce-bowl-united-states/,Nissin,Top Ramen Soy Sauce Bowl,Bowl,United States,3,,"Finished (click to enlarge). Added egg, Salad Cosmo mung bean sprouts, spring onion, shichimi, sesame seed, chashu. The noodles had a nice firmness to them I didn’t expect for something coming out of the microwave and I appreciated that. The broth didn’t strike me as a soy sauce (shoyu) style so much – it had a very strong mushroom taste to it. Granted, it’s Vegetarian, but still. Included vegetables were carrots as well as others. 3.0 out of 5.0 stars.  UPC bar code 070662026014."
80,80,3393,https://www.theramenrater.com/2020/01/20/3393-nissin-anpanman-soy-sauce-flavor-cup-noodle-japan/,Nissin,Anpanman Soy Sauce Flavor Cup Noodle,Cup,Japan,3.5,,Finished (click to enlarge). Added nothing. The noodles are thin and very soft – like softer than soft. On the plus side they aren’t spongy or crumbly whatsoever. They embrace a light shoyu broth which is reminiscent of Chikin Ramen. Lots of little character fishcakes float about happily. 3.5 out of 5.0 stars. JAN bar code 4902105227008.
